,Strat_Raw,Strat_VT,EW,Turnover,TC,Long,Short,Gross,Net,PredVol,SPY,Strat_15,EW_15,SPY_15
2012-06-08,0.017803915136586978,0.017803915136586978,0.010165353721210685,0.2340379510172116,1.2205146882105187e-07,1.3000515725863122,-0.30005156889836965,1.600103141484682,1.0000000036879424,0.08488740387194099,0.038545246852480286,0.017803915136586978,0.010165353721210685,0.038545246852480286
2012-06-15,0.010357891895413618,0.010357891895413618,0.015537150774039188,0.20031951868760123,7.568976634059694e-10,1.3000017051272852,-0.30000174622355863,1.6000034513508434,0.9999999589037263,0.08904228113728838,0.013035734997302706,0.010357891895413618,0.015537150774039188,0.013035734997302706
2012-06-22,-0.0004508544797972286,-0.0004508544797972286,-0.007127989809371797,0.2003281552071764,5.444143454217339e-11,1.3000686328033617,-0.30006864554634344,1.6001372783497052,0.9999999872570182,0.08086242139654615,-0.005069272242752776,-0.0004508544797972286,-0.007127989809371797,-0.005069272242752776
2012-06-29,0.019916740522195126,0.02560555739989719,0.02124827649567086,0.00012101403623598767,1.6594500910824303e-10,1.30007335947006,-0.3000733870621206,1.6001467465321806,0.9999999724079395,0.08159745881640446,0.019780962065274688,0.02560555739989719,0.02124827649567086,0.019780962065274688
2012-07-06,-0.004029341646176269,-0.0061239959895234425,-0.002028558515688103,0.2000131852134317,9.0140308762488e-11,1.3000777200290945,-0.3000777446067499,1.6001554646358445,0.9999999754223448,0.07998881171592728,-0.004482022225697713,-0.007758033931314404,-0.003707920413860116,-0.005124969387792484
2012-07-13,0.005115967444220581,0.007775919001698717,-0.0047836922044279485,0.20006289850443432,4.002124891331338e-11,1.3000370363390443,-0.3000370382261222,1.6000740745651665,0.9999999981129221,0.08786002661231211,0.0019191012983452715,0.01147909628498817,-0.008791365445185417,0.002212129461499449
2012-07-20,0.006449233143552405,0.010071254266613835,0.0044657520255116335,0.7998173453017733,2.737350330697381e-06,1.3000533754192738,-0.3000533648113349,1.6001067402306086,1.000000010607939,0.09070761881099203,0.005303886624768994,0.014775295375773123,0.008145508728978481,0.006127558635752653
2012-07-27,0.017577067538414898,0.02773514464887543,0.008129910598688048,0.4000257683491124,2.6203389493332407e-07,1.3000564210931649,-0.3000564127755835,1.6001128338687485,1.0000000083175813,0.08884096485398021,0.01619390313303226,0.04116576058249583,0.015290746367207666,0.019249038602267683
2012-08-03,-0.007318401456855798,-0.011502601780675458,0.005583027100997793,0.9047140815361435,2.3927963456320805e-06,1.3001415351137817,-0.30014159950431196,1.6002831346180937,0.9999999356094699,0.08148582179042346,0.004831611713706163,-0.015444773333927873,0.010702494884735568,0.005644909068779816
2012-08-10,0.005788917063500358,0.009086596661247413,0.014582220719700617,0.8954537959187501,1.649410952372578e-07,1.3000693671700163,-0.3000694296650207,1.6001387968350373,0.9999999375049959,0.09976733184916373,0.01069255939755731,0.011930311592146244,0.028087997438540253,0.012745590909237508
2012-08-17,0.008379150425601705,0.013344341980895577,0.007557175902583073,0.8004325148694356,1.320038114192932e-07,1.300060006271312,-0.3000599989423276,1.6001200052136393,1.000000007328984,0.0765058986924895,0.00951398579263718,0.017431519493391154,0.013033089916037743,0.011272838023679965
2012-08-24,9.227410043073257e-06,1.6903106380000915e-05,0.003565796190323489,0.800054889131181,1.407296588986574e-06,1.3000999317971746,-0.3000999566265533,1.6001998884237278,0.9999999751706212,0.10837877433313915,-0.00471233204994459,2.2141634441504334e-05,0.006118377415460667,-0.005613627888231476
2012-08-31,0.0009700112914129347,0.0019339049096778296,0.001907571015202091,0.4000005126344891,1.1067053378309902e-07,1.300104101338978,-0.30010417790614974,1.600208279245128,0.9999999234328285,0.0849460551761937,-0.0024733487349728467,0.002740559378034093,0.003268945498841878,-0.0029354525137982278
2012-09-07,0.011936214639229017,0.023505411092367978,0.012461053114072737,1.1035182782984567,1.9852082802209246e-07,1.3000105223713676,-0.3000105154639032,1.600021037835271,1.0000000069074644,0.05267822278857879,0.022456983479586023,0.03528750884762365,0.021354344911442055,0.026614027661735255
2012-09-14,0.02111182628023705,0.04111091924179698,0.03088107171367835,0.5571442126640573,1.6053909920318426e-06,1.3000551153967885,-0.30005510870828517,1.6001102241050735,1.000000006688503,0.0780140397829007,0.020162118102287296,0.05693385986916806,0.050947768059673715,0.023060066926047486
2012-09-21,-0.0035462242150604943,-0.006840274500670173,-0.005715134072786704,0.23749554908626921,4.969276249663444e-07,1.3000044858049236,-0.3000044857556843,1.6000089715606078,1.0000000000492393,0.06368707194549184,-0.0040161420564220895,-0.008118407967468776,-0.007539785813857078,-0.004607462715295084
2012-09-28,-0.001650296100863027,-0.003169206866812368,-0.0030882836010353762,0.6373517670974553,8.460326743455785e-06,1.3000437990073654,-0.3000437971473243,1.6000875961546899,1.000000001860041,0.0693628135420705,-0.013025258617712643,-0.0037072907949693237,-0.0040909262860211815,-0.01494337055411943
2012-10-05,0.011222847739892088,0.02188969510587952,0.006811549905045756,0.2001432573507742,1.3893998908302028e-06,1.3000450864293613,-0.3000450959654303,1.6000901823947915,0.999999990463931,0.06963679317082468,0.015072456190799777,0.025456105146285136,0.009024465847060181,0.017033674856392945
2012-10-12,-0.015569926132529515,-0.029040803916322216,-0.007466769585832099,0.40027098118450555,5.762633429338592e-07,1.3000766615452761,-0.3000766683187461,1.6001533298640223,0.9999999932265302,0.06176220630802743,-0.022238802826104465,-0.03371204612279771,-0.010035258662153872,-0.02495599521224916
2012-10-19,0.0010264550961280063,0.001912548553139157,0.009278828112728926,0.20026605345798468,3.8899504815192117e-07,1.3000741985506834,-0.30007419199782126,1.6001483905485046,1.0000000065528623,0.06398722330643178,0.0034992132308242496,0.002038382114240805,0.012464827356031476,0.003863383270655815
2012-10-26,-0.015169089285516968,-0.02720730920450456,-0.014174000996745281,0.5998568007720405,4.2298538330479246e-07,1.3000578114384698,-0.30005780604001836,1.600115617478488,1.0000000053984515,0.07051541542980999,-0.01422707664513323,-0.02895048026448223,-0.019020558399377017,-0.01571595613364417
2012-11-02,-0.0021623704095033777,-0.0038803554342359465,0.005353946312623162,0.599888289477581,5.015652766120334e-07,1.3000103008907662,-0.3000103063773365,1.6000206072681027,0.9999999945134297,0.055035778961750055,0.001485337616297988,-0.003889306840707016,0.006891718649489521,0.0016357566226317443
2012-11-09,0.012605796936508687,0.022517874743309706,-0.008405142996232495,0.9789141910485378,1.5451052092309425e-06,1.300000006087067,-0.30000000608528726,1.6000000121723543,1.0000000000017797,0.11109882523836044,-0.0240176329140821,0.022543080071108477,-0.010946107624992839,-0.027456137644911695
2012-11-16,-0.01723423296961687,-0.029425367849348155,-0.015833138905148703,1.200052071784,0.000570530374657995,1.3000714145453593,-0.30007141137990395,1.6001428259252632,1.0000000031654552,0.0718060056924394,-0.012956132516771746,-0.029148438191183106,-0.020756747123930917,-0.014231782162765508
2012-11-23,0.027870180494141007,0.050555737498425915,0.029121311494362617,0.630147569646647,4.789074822182532e-07,1.300023553263664,-0.3000235567421999,1.6000471100058637,0.999999996521464,0.04891549899546154,0.0365183109914069,0.04781224273522768,0.03862250016742391,0.04463114634374186
2012-11-30,-0.0026018029316218967,-0.004755555983776837,0.006937447581444244,0.7211904824972704,3.438956555366333e-06,1.3000753967695478,-0.3000753850290738,1.6001507817986216,1.0000000117404741,0.064513629777939,0.005659726192934755,-0.004430044611566667,0.008543887254153252,0.006318454208353221
2012-12-07,0.00701629452364168,0.013186155317068253,0.0033769312880214952,0.9998807243982913,9.422273552484608e-07,1.3000790738344852,-0.30007906274459206,1.6001581365790774,1.000000011089893,0.06424153725722313,0.0018292508238586525,0.012224983948485835,0.00428228297232986,0.0021880987389261706
2012-12-14,0.0039703280078629,0.007515106972844462,0.005428930175608193,0.6002503379338167,5.727804618659797e-07,1.3000246827822408,-0.3000246816173729,1.6000493643996136,1.0000000011648678,0.07204827669411734,-0.0021767946493800316,0.006988585172635557,0.006885162176001384,-0.0028212251727886693
2012-12-21,0.010804352339259398,0.020345105262935852,0.007072043013912413,0.9999885956117904,1.0042423274663578e-05,1.3000122823848625,-0.3000122811743089,1.6000245635591717,1.0000000012105537,0.06607381946944818,0.011982631320452075,0.01892440326174485,0.009018177181513078,0.015595440622277397
2012-12-28,-0.004387408336398187,-0.008547374890423893,0.011702099749491796,0.9998678911631309,7.1812595726912285e-06,1.3000798997381096,-0.3000798873858921,1.6001597871240019,1.0000000123522175,0.07596265359590713,-0.019329538103924793,-0.007936130875455284,0.01513636867501227,-0.02501535755458272
2013-01-04,0.023834142059437936,0.043883446073268245,0.004165184774758153,0.4753522240308829,4.1423146576406056e-07,1.3000528059654797,-0.3000528330688524,1.6001056390343327,0.9999999728966278,0.07302743719517345,0.04527621168191742,0.04085959402114691,0.005442446476401379,0.05652661304377286
2013-01-11,0.0017662552974829055,0.0032501509167761015,0.000979090432272109,1.0479235403729223,6.236361146096706e-07,1.300089059702632,-0.3000890734743137,1.6001781331769458,0.9999999862283185,0.039794200675231664,0.004782670803639366,0.002934056027534548,0.001290753091517671,0.005077727301834094
2013-01-18,0.008101812221365794,0.014884075342745115,0.008915565996761706,1.0214916020625517,1.6525096092835086e-06,1.299968776732365,-0.2999687860510888,1.5999375627834542,0.9999999906812767,0.06895713235355225,0.008567504559065187,0.01342321956097202,0.011966664375764567,0.009098378091111282
2013-01-25,0.0038840552460304213,0.007349366431929089,0.003112059798500442,0.0981991855740473,5.657987048761748e-11,1.3000398783953258,-0.3000398746526752,1.6000797530480009,1.0000000037426506,0.06460124435756276,0.012943516797423671,0.006631588557985082,0.004171443547313001,0.013733410807218849
2013-02-01,0.011367054008414243,0.0217454984486521,0.0006432611935056343,0.4000826009765872,7.564453201529624e-07,1.3000761638202134,-0.3000761601574632,1.6001523239776767,1.00000000366275,0.059222487623157904,0.006589414207256894,0.020455238149379894,0.0008653488566973227,0.007037900531055804
2013-02-08,-0.0033967622765504807,-0.006443786605452838,-0.009190749867463053,0.40007857070691466,1.0714627055192267e-06,1.300046916460563,-0.3000469157680671,1.6000938322286302,1.0000000006924963,0.06252691528768771,0.003702362143161775,-0.006156908244514262,-0.012334216463725376,0.003953332292582003
2013-02-15,-0.004061644884741755,-0.007660885381276513,-0.006775372349748944,0.599914801421377,9.243878958919192e-06,1.3000935049261466,-0.30009347628520777,1.6001869812113543,1.0000000286409387,0.06421873937542506,0.0020424701996679673,-0.007262385360886701,-0.009184579723517234,0.0021886879989345097
2013-02-22,0.002811525329675903,0.005312473296658323,0.002850065887740616,0.20056637599126242,9.624337595393476e-08,1.3000745067853903,-0.30007444026170454,1.6001489470470949,1.0000000665236857,0.06817384704296615,-0.0014463311544606894,0.005012565948059542,0.0038192621232329823,-0.00155376679558722
2013-03-01,0.0031329718712863144,0.005925846763184439,0.005687382220592914,0.8000458494047247,1.6573293676709471e-07,1.3000760607441562,-0.3000759849010552,1.6001520456452114,1.0000000758431011,0.06677771786798639,0.0014484260581935082,0.00560144701401778,0.007622294618367751,0.001560912307098078
2013-03-08,0.0002423946038789924,0.0004632371109372787,0.015626328739209435,0.38411613606504424,4.6620941683042547e-08,1.2999865590117117,-0.29998658990819455,1.5999731489199063,0.9999999691035172,0.054332190412296755,0.021892208609850083,0.00043818425966340085,0.020931775569378978,0.023644965991886716
2013-03-15,-0.002267036041008774,-0.004573391928445985,-0.004016859791348605,0.5496807392259953,8.028086089655948e-08,1.299997409677613,-0.29999740923620705,1.59999481891382,1.0000000004414062,0.057608466257736905,0.006967615889899914,-0.004467371504561867,-0.005386607403619329,0.007574598685362875
2013-03-22,0.0003163469151137011,0.0006416915016842681,-0.003954803845747289,0.5665138309402125,1.4007861299733317e-05,1.300020513813952,-0.3000205597444674,1.6000410735584196,0.9999999540694847,0.059971467812247374,-0.0014763844302785323,0.0007113053169586283,-0.006547286505658237,-0.0016360169469472438
2013-03-29,0.011259048414111817,0.022605594908519867,0.0012584965204335042,0.7999298030465392,2.3095075901491695e-07,1.3000891637248657,-0.30008914228818867,1.6001783060130543,1.0000000214366769,0.06555045825749431,0.006876969106121011,0.025240501398373867,0.002088362182890661,0.007637034400694165
2013-04-05,-0.028925781992372123,-0.05064929400773277,-0.011834875423253616,0.20007531687648766,1.1939798924323214e-10,1.3000949555343906,-0.30009498517602873,1.6001899407104194,0.9999999703583621,0.0695650141487562,-0.009637907002134738,-0.05544839892806937,-0.019751609525733453,-0.01091250482846553
2013-04-12,0.01606330851117925,0.028543009388648274,0.002798897916437453,0.999975192063903,3.7162867949914654e-07,1.3000654595271384,-0.3000654559124452,1.6001309154395833,1.000000003614693,0.06316828543569356,0.02345952200744339,0.027210250461513468,0.0044345491150000116,0.0264895412014942
2013-04-19,-0.03788564808764042,-0.05606968905106073,-0.006984920544443833,0.8000488680686458,2.9998830461908496e-06,1.3000756783283367,-0.30007568519668504,1.6001513635250215,0.9999999931316517,0.07609823974604482,-0.020907108101960947,-0.05520825114791007,-0.011244362357529802,-0.024120010616115233
2013-04-26,0.02198150323898346,0.032149412878520925,0.017570575113502174,0.7996949472790437,7.790459978285775e-07,1.3000528119901207,-0.30005281082080965,1.6001056228109305,1.0000000011693113,0.08496231029802562,0.017751837271838822,0.027831123471708605,0.028092143662445068,0.019535625873393803
2013-05-03,0.02451166549434552,0.03444659832194783,0.012791820337332274,0.5998749128568867,1.5310916241076146e-06,1.3000335354975263,-0.3000335407085766,1.600067076206103,0.9999999947889495,0.08296679189960526,0.01977992324406852,0.03024992495461053,0.019983884951278744,0.02202423376511785
2013-05-10,0.0022176369925467473,0.0031401596099545673,0.007533171466197576,0.4002908160322416,1.0636189975897023e-06,1.3000528063628367,-0.3000528491325841,1.6001056554954207,0.9999999572302526,0.07814662727887309,0.012641991996081181,0.0027057910942476283,0.011449280681941792,0.013896580684089537
2013-05-17,0.012443806691241635,0.018213622163162132,0.005654786603522717,0.6001831174352982,1.3105233692918003e-07,1.2999870655188666,-0.29998705921994967,1.5999741247388164,1.0000000062989172,0.08690626296792645,0.02160212448368437,0.015849069703038034,0.008753309676431491,0.025376327616325228
2013-05-24,-0.0035066042302415467,-0.005416749459527989,-0.005819181009486182,0.8196599606684973,1.4785141341913373e-06,1.300093695227534,-0.3000937690595262,1.6001874642870604,0.9999999261680077,0.07843015785821408,-0.009764284750969798,-0.004900069518306474,-0.009715196655020021,-0.011653173868321563
2013-05-31,-0.009048973417351357,-0.013814295498537257,-0.0013779166393882204,1.0197637060883389,1.0774012170424569e-07,1.3000474962312742,-0.30004749357272725,1.6000949898040018,1.0000000026585472,0.09406738408845769,-0.011251592345293049,-0.013337458876741237,-0.002623720630136032,-0.014269724222281208
2013-06-07,0.007296942319432909,0.011136788326059055,-0.019726228021445368,0.3997481160941394,3.1025599573216575e-10,1.3000664902200423,-0.30006647957164223,1.6001329697916844,1.0000000106483997,0.09289837611895152,0.008259848514385215,0.0106488873235212,-0.03746754241295776,0.01015319813333572
2013-06-14,0.010635593248044061,0.016134969620404657,-0.007285132092725521,0.6001985897896452,7.868615225761306e-07,1.3000323569647139,-0.3000323585494902,1.600064715514204,0.9999999984152236,0.06387907690709961,-0.009830526174542942,0.015442528331034171,-0.01124229179378896,-0.01209122887550361
2013-06-21,-0.023320641340738302,-0.03341903152987707,-0.023512202362319986,0.46464818314768686,1.2790483308894568e-05,1.3000390948941811,-0.3000390993000306,1.6000781941942117,0.9999999955941505,0.08898401775294744,-0.020028305269903846,-0.03183317677183714,-0.035783950676374375,-0.024210312325725257
2013-06-28,0.014156101986877754,0.020096825475824157,0.00845572119277277,0.5355326887875484,6.187923900185282e-07,1.3000576382607736,-0.3000576307254482,1.6001152689862217,1.0000000075353253,0.10312691010349405,0.008486216051093898,0.018410203890035157,0.011501286727326369,0.009762275038431972
2013-07-05,0.019646574931566244,0.028305870357525836,0.0006733338800279423,0.5999454621805034,7.479162622215501e-07,1.3000853773233314,-0.30008539181790417,1.600170769141236,0.9999999855054276,0.0907948896021389,0.016207888405338933,0.02581679654143652,0.0009236022539544102,0.019750343137199963
2013-07-12,0.03165506143701915,0.042477809812450584,0.0212832157012186,0.2001315675965764,1.8883369041724485e-07,1.3000744059391534,-0.3000744266853054,1.6001488326244586,0.9999999792538479,0.08822997646605281,0.02754253025101705,0.040109896573485376,0.02928243566133153,0.04056865702559395
2013-07-19,0.004456166090475317,0.005989906961705813,0.004222351407383436,0.7998269698212743,3.849905095329233e-07,1.3001231592070166,-0.3001232205938567,1.600246379800873,0.9999999386131597,0.0874654926810456,0.009909732401421234,0.0053796316671696435,0.005423338953680478,0.013131019466469098
2013-07-26,0.013650731514710858,0.01819885157148476,0.0036525403490250546,0.5224386466378783,7.270180430523253e-08,1.2999992316375428,-0.29999925881378664,1.5999984904513298,0.9999999728237565,0.10490169675666594,-0.00035474953190894887,0.016393949883309913,0.004730855878931284,-0.00046866729001012684
2013-08-02,0.03044688127816612,0.03867217833086024,0.0018086373247619043,0.8002362455984855,9.815481586949356e-08,1.3000701278582123,-0.3000701534509553,1.6001402813091676,0.999999974407257,0.11130665270789342,0.010880489472197441,0.03465953704505848,0.002341707649727268,0.014389054825398751
2013-08-09,-0.006262569574755495,-0.007924580724528962,-0.0029151719367841306,0.4001130834595664,1.0350091736395998e-07,1.300075286749665,-0.30007529804911753,1.6001505847987825,0.9999999887005475,0.11101666560134779,-0.009593303783364204,-0.006943139696199935,-0.0037730265156003064,-0.01261958083616326
2013-08-16,0.001156679210066394,0.0014700458101863003,0.014651713669663391,0.4002883182566045,4.807145000541785e-07,1.3000411113253405,-0.3000411061550825,1.6000822174804228,1.0000000051702578,0.10004713070284905,-0.020553749769637086,0.0012871901205709735,0.019165246203525135,-0.026361097606677927
2013-08-23,-0.0009697530909582174,-0.0012301417990567066,-0.0022968698157158998,0.7353752507246879,2.0008801368610646e-06,1.2999902551173073,-0.2999902529443734,1.599980508061681,1.000000002172934,0.08812608926389319,0.0047635702982848915,-0.0010822388254397284,-0.002952538228644746,0.005715525837352733
2013-08-30,-0.016984127691007638,-0.020899715770314867,-0.0020697889654754617,0.7358045528494571,3.9054059799085e-06,1.3000764062549164,-0.3000764844622293,1.6001528907171458,0.9999999217926872,0.10495370809603474,-0.01782520168926327,-0.01836241124566777,-0.0026583620671581753,-0.021437415666725062
2013-09-06,0.009300954637792716,0.011430999926995316,0.018379570253023367,0.46170563862464675,4.630859559805536e-08,1.3000709971032862,-0.30007100710176665,1.6001420042050527,0.9999999900015195,0.07426171965971563,0.014604485387512245,0.009867159032173332,0.023660214598326804,0.016869003075318616
2013-09-13,0.0006508530540310526,0.0008014120224491524,0.005218105513014437,0.4710447909489677,6.355836075781098e-07,1.2999608045532087,-0.2999608251398345,1.5999216296930432,0.9999999794133745,0.060019443733525225,0.019814446388288554,0.0006914004759987032,0.00666008228242994,0.023197311931673507
2013-09-20,-0.002743615264487781,-0.00337107484928762,0.008533523400772453,0.7019768845560378,1.9087597858807332e-07,1.3001475078754121,-0.3001475870723138,1.6002950949477257,0.9999999208030983,0.0780073061324924,0.013123531679847922,-0.0029147514240927944,0.010900577143787936,0.015038297598356582
2013-09-27,0.007030429259289281,0.008664410080431312,0.0013264460070564245,0.4000844751233443,6.97829727806491e-08,1.2999453935912733,-0.29994539984579227,1.5998907934370652,0.9999999937454809,0.0855178672660681,-0.010602350189653609,0.007481287783510139,0.0016922168670689705,-0.01209760111386866
2013-10-04,-0.008515914882876396,-0.011226410165880244,-0.0008147558531588402,0.5998159294740361,1.3031087639826848e-06,1.300113981016155,-0.30011389135168653,1.6002278723678414,1.0000000896644687,0.07815012948295887,-0.00011808102236698925,-0.009835379809110027,-0.0010394203617911564,-0.000132726265929335
2013-10-11,-0.0004442855989474113,-0.000591126048476556,0.006894301503180965,0.000631616079926671,3.344322759237744e-11,1.3000664385075118,-0.30006643768068014,1.6001328761881919,1.0000000008268315,0.0788790775094425,0.00811120072610505,-0.0005911644597927035,0.009115540424154899,0.009227267835654628
2013-10-18,0.013344088886923634,0.02087594554647527,0.009442910828904421,0.8003146501336275,1.562742865737814e-05,1.30006139135061,-0.3000613881975692,1.600122779548179,1.0000000031530407,0.07674143033768574,0.024257400810206997,0.02131611978822376,0.012449340522566257,0.02837864363753096
2013-10-25,0.017548866005838056,0.0278316505886577,-0.0008058207953359856,0.6006598169221881,1.8420163788784932e-06,1.3001176727032924,-0.30011759907820224,1.6002352717814947,1.00000007362509,0.09337163915062299,0.008944939074990055,0.03460300016555264,-0.001073214734273103,0.010649538052253335
2013-11-01,-0.009969013689234302,-0.016089202243648015,-0.0017338993030090594,0.9702842345452858,1.4950824666985362e-07,1.2999703160348706,-0.2999702866574573,1.5999406026923277,1.0000000293774132,0.05925738678845638,0.0014781428085615111,-0.019578132956982502,-0.002426672668952035,0.0017787056132819803
2013-11-08,-0.0009829034295721817,-0.001581996150822402,-0.010317651173455433,0.600426360989186,2.825919580984099e-07,1.3001458807071908,-0.3001459514866246,1.6002918321938153,0.9999999292205661,0.06604297405219091,0.00612893661984959,-0.001907112145666995,-0.014822560245356824,0.007509430751044775
2013-11-15,0.018429865267696122,0.029220778572467857,0.005948472521000452,0.15818512627365375,2.9684344197383228e-08,1.2999628931721658,-0.2999628866773922,1.5999257798495583,1.0000000064947738,0.06384343503842048,0.01556788790600816,0.035114577954551855,0.008424742042199278,0.019174591188005814
2013-11-22,0.006422430668496618,0.010256376166772026,-0.0007141233407964761,0.15803673749445854,1.4763780853522266e-10,1.300051710650802,-0.30005169963692857,1.6001034102877307,1.0000000110138734,0.06570579892190853,0.004220994301269654,0.011771322931211898,-0.0010118650298971306,0.005278637899112078
