,CL=F,GC=F,NG=F,SI=F,^AXJO,^BSESN,^BVSP,^DJI,^FCHI,^FTSE,^GDAXI,^GSPC,^GSPTSE,^HSI,^IBEX,^KS11,^MXX,^N225,^NDX,^NSEI,^RUT,^STOXX50E,^TWII,^VIX
2014-05-02,-1.130599458424625e-06,-1.1295348658631623e-06,-1.167940184868792e-06,-1.1285763772629026e-06,-1.1221097493341557e-06,-1.131828988706362e-06,-1.1261479015352716e-06,0.19999379595726424,-1.119406830268749e-06,0.1999937866099539,0.1999937890685235,-1.1120475768779542e-06,0.1999937924497217,-0.19999691500078418,-1.1175671568899868e-06,-1.1299926865362099e-06,0.19999378851092778,-1.115428292689375e-06,0.19999381363838345,-1.1316377420151462e-06,0.10010771058773044,-0.1000568943372978,-7.518876254936868e-07,-1.2453896349844097e-06
2014-05-09,-4.003198447917003e-07,-3.9962437704855343e-07,-4.123451048120134e-07,-3.953693019566517e-07,-3.955751531419e-07,-3.998498370592136e-07,-3.966189179123703e-07,0.19999757907570434,-3.9142533705136824e-07,0.10004082146084294,0.19999771930985746,-3.9343240407229244e-07,0.1999975367555112,-0.10002177285731027,-3.892020755253117e-07,0.19999754674869422,0.19999766587703413,-4.073630121781628e-07,0.19999768036365403,-3.9974038063192317e-07,-3.938558860965068e-07,-0.19999875156842772,-4.0023833199286875e-07,-4.474948194393752e-07
2014-05-16,0.19999699956670325,-4.1876878359653875e-07,-4.120402021138375e-07,-4.26497792729814e-07,-4.2318187102480136e-07,-4.243450776887446e-07,-4.135577726705176e-07,0.19999685470839904,-4.195039718550792e-07,-4.23165002339122e-07,0.19999685383286953,-4.173763875427946e-07,0.19999685359494854,-0.10002955632578242,-4.1337957717024654e-07,0.1999968447193334,0.1000523968610109,-4.1918452320814063e-07,-4.1686049310435894e-07,-4.2816595228636435e-07,0.19999723363943972,-0.1999982018766488,-4.243847985434692e-07,-3.9524946282757327e-07
2014-05-23,0.19999635959650086,2.040360640640603e-07,1.8837447606195548e-07,1.6312159420343882e-07,1.8271535873340555e-07,2.2187241952114232e-07,2.085256818829443e-07,0.1999963585055263,1.9764113031154537e-07,0.19999634310777306,0.19999636911316893,1.6158778733845115e-07,0.19999637072739676,-0.10005654847346769,2.022774081838305e-07,0.10007077895304682,2.1759468491896487e-07,1.770520703874803e-07,1.3266419732069917e-07,2.0189252796503668e-07,0.19999632436667533,-0.19999574237881418,2.0213312538616177e-07,7.236334286624149e-07
2014-05-30,1.778460880801429e-06,1.8243879449810477e-06,1.8604828810009962e-06,1.8345480368513945e-06,-0.10008458075359616,1.7703431791684882e-06,1.7863901256581127e-06,0.19999778585809744,1.8170894731029498e-06,0.1999977800468329,0.19999776613567477,1.8289731665829832e-06,0.1999977840282494,-0.19999224728402104,1.8177397005378922e-06,0.10006302222999752,0.19999774237282977,1.8254591026168136e-06,1.838595128847462e-06,1.7720901211106759e-06,0.19999781646091866,1.8195333318575796e-06,1.796029188543903e-06,1.7488219837728952e-06
2014-06-06,0.19997922224541792,0.0007667500684384018,-9.876229209225327e-06,-1.0866024711083002e-05,-1.0606799814450882e-05,-1.069106987481011e-05,-1.0639713528496675e-05,0.1999793306595628,-1.0547209496240048e-05,-1.0581403078241145e-05,0.1999793540550968,-1.0549012226781392e-05,0.1999792657216739,-0.0999716900407218,-1.0553223383552143e-05,0.09948820294719439,0.19997930921036414,-1.0423176954836436e-05,-1.0529287952179064e-05,-1.0716395564113996e-05,0.19997945463067676,-0.20001178193011135,-1.0662012693829844e-05,-1.0106634506703815e-05
2014-06-13,0.19998325182606222,0.19997967677224013,-1.230564108058653e-05,-1.2269991469993285e-05,-1.2256994473921612e-05,-1.2266440107000659e-05,-1.2250367019097501e-05,0.1001899707724285,-1.2243145672135483e-05,0.19998327054557102,0.19998326594812502,-1.2248603426069251e-05,-1.225541164667115e-05,-0.2000191916958032,-1.2236775674593349e-05,-1.22592286175413e-05,0.1999832636769071,-1.2250089414600015e-05,-1.224730679082054e-05,-1.2266505338904371e-05,0.19998326553363996,-0.0998826835443892,-1.2261894746622943e-05,-1.2389373094740532e-05
2014-06-20,0.19999284865470995,0.19999275115643197,-1.4191269075472491e-06,-1.4210744361831536e-06,-1.3765334574760965e-06,-1.319686741414331e-06,-1.3514352977687708e-06,0.1999926031840217,-1.3709620361400349e-06,-1.379744375968473e-06,0.19999281345049535,-1.378153797663381e-06,-1.378261331890846e-06,-0.1000607077385972,-1.3775555093526937e-06,0.10012143813729828,0.1999928249609025,-1.3873253916632579e-06,-1.4009067297206975e-06,-1.3311214328693943e-06,0.19999277673834362,-0.19999679864517034,-1.37603499763956e-06,-1.2727503414723567e-06
2014-06-27,9.043024253474166e-06,0.20000761584371893,8.60017868131811e-06,8.976137317937293e-06,9.017474010967459e-06,9.011741092250615e-06,9.055528918443108e-06,0.2000077925214941,9.023877890286687e-06,0.20000778497258448,0.20000783792769683,8.986669446316834e-06,8.96714957786994e-06,-0.10015595833520206,9.056109198251254e-06,0.09995616816709271,0.20000773830284388,8.990319417617861e-06,9.001860416688748e-06,9.052307557918622e-06,0.20000774187571219,-0.19998052721578213,9.016868884839442e-06,7.946913966681104e-06
2014-07-04,-6.634840175151754e-07,0.19999554917444393,-6.58353193636654e-07,-6.775114468362968e-07,-6.733397143698527e-07,-6.597706315517028e-07,-6.694836483683603e-07,0.19999554135538075,-6.718064415328215e-07,-6.71925594988006e-07,0.19999553119346974,-6.700697019580892e-07,0.19999552973149393,-0.10004270957136124,-6.755468691240796e-07,0.10007694777848271,0.19999554216687948,-6.7251110908443e-07,-6.746764685045151e-07,-6.635563076057519e-07,0.19999552337878232,-0.1999974945696804,-6.700897350332251e-07,-5.839851409528515e-07
